Datum;;;;EV3;;;;EV6;;;;EV9;
03.07.2017 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2017 00:15;0;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2017 00:30;0;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2017 00:45;0;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2017 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2017 01:15;0;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2017 01:30;0;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2017 01:45;0;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2017 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2017 02:15;0;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2017 02:30;0;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2017 02:45;0;0;0;0;0;0;0;0;0;0;0;8,321311475;8,321311475
03.07.2017 03:00;0;0;0;0;0;0;0;0;0;0;0;8,321311475;8,321311475
03.07.2017 03:15;0;0;0;0;0;0;0;0;0;0;0;8,321311475;8,321311475
03.07.2017 03:30;0;0;0;2,645845272;2,645845272;0;0;0;0;0;0;8,321311475;8,321311475
03.07.2017 03:45;0;0;0;2,645845272;2,645845272;0;0;8,056216216;8,056216216;0;0;8,321311475;8,321311475
03.07.2017 04:00;0;0;0;2,645845272;2,645845272;0;0;8,056216216;8,056216216;0;0;8,321311475;8,321311475
03.07.2017 04:15;0;0;0;2,645845272;2,645845272;0;0;8,056216216;8,056216216;0;0;8,321311475;8,321311475
03.07.2017 04:30;0;0;0;2,645845272;2,645845272;0;0;8,056216216;8,056216216;0;0;8,321311475;8,321311475
03.07.2017 04:45;8,4375;0;0;2,645845272;2,645845272;0;0;15,85621622;15,85621622;0;0;8,321311475;8,321311475
03.07.2017 05:00;8,4375;0;0;2,645845272;2,645845272;0;0;15,85621622;15,85621622;0;0;8,321311475;8,321311475
03.07.2017 05:15;10,2277965;0;0;2,645845272;2,645845272;0;0;23,00756757;15,85621622;7,151351351;0;8,321311475;8,321311475
03.07.2017 05:30;10,33590738;0;0;2,645845272;2,645845272;0;0;23,00756757;15,85621622;7,151351351;0;8,321311475;8,321311475
03.07.2017 05:45;10,33590738;0;0;7,532402649;2,645845272;4,886557377;0;23,00756757;15,85621622;7,151351351;0;8,321311475;8,321311475
03.07.2017 06:00;10,33590738;0;0;7,532402649;2,645845272;4,886557377;0;23,00756757;15,85621622;7,151351351;0;0;0
03.07.2017 06:15;10,33590738;0;0;13,00163342;2,645845272;10,35578815;0;23,00756757;15,85621622;7,151351351;0;0;0
03.07.2017 06:30;1,898407379;0;0;13,00163342;2,645845272;10,35578815;0;23,00756757;15,85621622;7,151351351;0;0;0
03.07.2017 06:45;1,898407379;0;6,781395349;13,00163342;2,645845272;10,35578815;0;23,00756757;15,85621622;7,151351351;0;0;0
03.07.2017 07:00;1,898407379;0;6,781395349;13,00163342;2,645845272;10,35578815;0;14,95135135;7,8;7,151351351;0;0;0
03.07.2017 07:15;1,898407379;0;6,781395349;13,00163342;2,645845272;10,35578815;0;14,95135135;7,8;7,151351351;0;0;0
03.07.2017 07:30;1,898407379;0;6,781395349;13,00163342;2,645845272;10,35578815;0;0;0;0;0;0;0
03.07.2017 07:45;1,898407379;0;6,781395349;13,00163342;2,645845272;10,35578815;0;0;0;0;0;0;0
03.07.2017 08:00;6,398407379;0;6,781395349;13,00163342;2,645845272;10,35578815;0;0;0;0;0;0;0
03.07.2017 08:15;6,398407379;0;6,781395349;13,00163342;2,645845272;10,35578815;0;0;0;0;0;0;0
03.07.2017 08:30;1,898407379;0;0;13,00163342;2,645845272;10,35578815;0;0;0;0;0;0;0
03.07.2017 08:45;1,898407379;0;0;13,00163342;2,645845272;10,35578815;0;0;0;0;0;0;0
03.07.2017 09:00;1,898407379;0;0;13,00163342;2,645845272;10,35578815;0;0;0;0;0;0;0
03.07.2017 09:15;1,898407379;0;0;13,00163342;2,645845272;10,35578815;0;0;0;0;0;0;0
03.07.2017 09:30;1,898407379;0;0;13,00163342;2,645845272;10,35578815;0;0;0;0;0;0;0
03.07.2017 09:45;1,898407379;0;0;10,35578815;0;10,35578815;0;0;0;0;0;0;0
03.07.2017 10:00;1,898407379;0;0;10,35578815;0;10,35578815;0;0;0;0;0;0;0
03.07.2017 10:15;1,898407379;0;0;10,35578815;0;10,35578815;0;0;0;0;0;0;0
03.07.2017 10:30;1,898407379;0;0;4,886557377;0;4,886557377;0;0;0;0;0;0;0
03.07.2017 10:45;1,898407379;0;0;4,886557377;0;4,886557377;0;0;0;0;0;0;0
03.07.2017 11:00;1,898407379;0;0;4,886557377;0;4,886557377;0;0;0;0;0;0;0
03.07.2017 11:15;1,898407379;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2017 11:30;1,898407379;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2017 11:45;0,108110883;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2017 12:00;0,108110883;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2017 12:15;0,108110883;0;0;0;0;0;0;6,889655172;0;0;6,889655172;0;0
03.07.2017 12:30;0,108110883;0;0;0;0;0;0;6,889655172;0;0;6,889655172;0;0
03.07.2017 12:45;8,042804761;0;0;0;0;0;0;6,889655172;0;0;6,889655172;0;0
03.07.2017 13:00;8,042804761;0;0;0;0;0;0;6,889655172;0;0;6,889655172;0;0
03.07.2017 13:15;10,25189567;0;0;0;0;0;0;6,889655172;0;0;6,889655172;0;0
03.07.2017 13:30;10,25189567;0;0;0;0;0;0;6,889655172;0;0;6,889655172;0;0
03.07.2017 13:45;0,108110883;0;0;0;0;0;0;6,889655172;0;0;6,889655172;0;0
03.07.2017 14:00;0,108110883;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2017 14:15;0,108110883;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2017 14:30;0,108110883;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2017 14:45;0,108110883;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2017 15:00;0,108110883;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2017 15:15;0,108110883;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2017 15:30;0,108110883;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2017 15:45;0,108110883;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2017 16:00;0,108110883;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2017 16:15;0,108110883;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2017 16:30;0,108110883;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2017 16:45;0,108110883;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2017 17:00;0,108110883;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2017 17:15;0,108110883;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2017 17:30;0,108110883;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2017 17:45;0,108110883;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2017 18:00;0,108110883;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2017 18:15;0,108110883;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2017 18:30;0,108110883;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2017 18:45;0,108110883;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2017 19:00;0,108110883;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2017 19:15;0,108110883;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2017 19:30;0,108110883;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2017 19:45;0,108110883;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2017 20:00;0,108110883;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2017 20:15;0,108110883;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2017 20:30;0,108110883;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2017 20:45;0,108110883;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2017 21:00;0,108110883;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2017 21:15;0,108110883;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2017 21:30;0,108110883;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2017 21:45;0,108110883;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2017 22:00;0,108110883;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2017 22:15;0,108110883;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2017 22:30;0,108110883;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2017 22:45;0,108110883;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2017 23:00;0,108110883;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2017 23:15;0,108110883;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2017 23:30;0,108110883;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2017 23:45;0,108110883;0;0;0;0;0;0;0;0;0;0;0;0
04.07.2017 00:00;0,108110883;0;0;0;0;0;0;0;0;0;0;0;0
04.07.2017 00:15;0,108110883;0;0;0;0;0;0;0;0;0;0;0;0
04.07.2017 00:30;0,108110883;0;0;0;0;0;0;0;0;0;0;0;0
04.07.2017 00:45;0,108110883;0;0;0;0;0;0;0;0;0;0;0;0
04.07.2017 01:00;0,108110883;0;0;0;0;0;0;0;0;0;0;0;0
04.07.2017 01:15;0,108110883;0;0;0;0;0;0;0;0;0;0;0;0
04.07.2017 01:30;0,108110883;0;0;0;0;0;0;0;0;0;0;0;0
04.07.2017 01:45;0,108110883;0;0;0;0;0;0;0;0;0;0;0;0
04.07.2017 02:00;0,108110883;0;0;0;0;0;0;0;0;0;0;0;0
04.07.2017 02:15;0,108110883;0;0;0;0;0;0;0;0;0;0;0;0
04.07.2017 02:30;0,108110883;0;0;0;0;0;0;0;0;0;0;0;0
04.07.2017 02:45;0,108110883;0;0;0;0;0;0;0;0;0;0;0;0
04.07.2017 03:00;0,108110883;0;0;0;0;0;0;0;0;0;0;0;0
04.07.2017 03:15;0,108110883;0;0;0;0;0;0;0;0;0;0;0;0
04.07.2017 03:30;0,108110883;0;0;0;0;0;0;8,1;8,1;0;0;0;0
04.07.2017 03:45;0,108110883;0;0;2,569162996;0;2,569162996;0;8,1;8,1;0;0;0;0
04.07.2017 04:00;0,108110883;0;4,153846154;2,569162996;0;2,569162996;0;8,1;8,1;0;0;0;0
04.07.2017 04:15;0,108110883;0;4,153846154;2,569162996;0;2,569162996;0;8,1;8,1;0;0;0;0
04.07.2017 04:30;0,108110883;0;4,153846154;2,569162996;0;2,569162996;0;8,1;8,1;0;0;0;0
04.07.2017 04:45;0,108110883;0;4,153846154;2,569162996;0;2,569162996;0;8,1;8,1;0;0;0;0
04.07.2017 05:00;0,108110883;12,24;4,153846154;2,569162996;0;2,569162996;0;8,1;8,1;0;0;0;0
04.07.2017 05:15;0,108110883;12,24;4,153846154;12,21202014;0;2,569162996;9,642857143;8,1;8,1;0;0;0;0
04.07.2017 05:30;1,365007435;12,24;4,153846154;12,21202014;0;2,569162996;9,642857143;8,1;8,1;0;0;0;0
04.07.2017 05:45;9,049622819;12,24;4,153846154;12,21202014;0;2,569162996;9,642857143;8,1;8,1;0;0;0;0
04.07.2017 06:00;9,049622819;0;4,153846154;12,21202014;0;2,569162996;9,642857143;8,1;8,1;0;0;0;0
04.07.2017 06:15;9,049622819;0;0;12,21202014;0;2,569162996;9,642857143;8,1;8,1;0;0;0;0
04.07.2017 06:30;9,049622819;0;0;12,21202014;0;2,569162996;9,642857143;8,1;8,1;0;0;0;0
04.07.2017 06:45;9,049622819;0;0;12,21202014;0;2,569162996;9,642857143;0;0;0;0;0;0
04.07.2017 07:00;9,049622819;0;0;12,21202014;0;2,569162996;9,642857143;0;0;0;0;0;0
04.07.2017 07:15;1,365007435;0;0;12,21202014;0;2,569162996;9,642857143;0;0;0;0;0;0
04.07.2017 07:30;1,365007435;0;0;2,569162996;0;2,569162996;0;0;0;0;0;0;0
04.07.2017 07:45;1,365007435;0;0;2,569162996;0;2,569162996;0;0;0;0;0;0;0
04.07.2017 08:00;1,365007435;0;0;0;0;0;0;0;0;0;0;0;0
04.07.2017 08:15;1,365007435;0;0;0;0;0;0;0;0;0;0;0;0
04.07.2017 08:30;1,365007435;0;0;0;0;0;0;0;0;0;0;0;0
04.07.2017 08:45;1,365007435;0;0;0;0;0;0;0;0;0;0;0;0
04.07.2017 09:00;23,45591653;0;0;0;0;0;0;0;0;0;0;0;0
04.07.2017 09:15;23,45591653;0;0;0;0;0;0;0;0;0;0;0;0
04.07.2017 09:30;23,45591653;0;0;0;0;0;0;0;0;0;0;0;0
04.07.2017 09:45;25,61591653;0;0;0;0;0;0;0;0;0;0;0;0
04.07.2017 10:00;3,525007435;0;0;0;0;0;0;0;0;0;0;0;0
04.07.2017 10:15;3,525007435;0;0;0;0;0;0;0;0;0;0;0;0
04.07.2017 10:30;3,525007435;0;0;0;0;0;0;0;0;0;0;0;0
04.07.2017 10:45;3,525007435;0;4,180645161;0;0;0;0;0;0;0;0;0;0
04.07.2017 11:00;1,365007435;0;4,180645161;0;0;0;0;0;0;0;0;0;0
04.07.2017 11:15;1,365007435;0;4,180645161;0;0;0;0;0;0;0;0;0;0
04.07.2017 11:30;1,365007435;0;0;0;0;0;0;0;0;0;0;0;0
04.07.2017 11:45;1,365007435;0;0;0;0;0;0;0;0;0;0;0;0
04.07.2017 12:00;1,365007435;0;0;0;0;0;0;0;0;0;0;3,894629156;3,894629156
04.07.2017 12:15;1,365007435;0;0;0;0;0;0;8,052631579;0;8,052631579;0;3,894629156;3,894629156
04.07.2017 12:30;1,365007435;0;0;0;0;0;0;8,052631579;0;8,052631579;0;5,00891487;5,00891487
04.07.2017 12:45;1,365007435;0;0;0;0;0;0;8,052631579;0;8,052631579;0;5,00891487;5,00891487
04.07.2017 13:00;1,365007435;0;0;0;0;0;0;8,052631579;0;8,052631579;0;5,00891487;5,00891487
04.07.2017 13:15;1,365007435;0;0;0;0;0;0;8,052631579;0;8,052631579;0;5,00891487;5,00891487
04.07.2017 13:30;1,365007435;0;0;0;0;0;0;8,052631579;0;8,052631579;0;12,38891487;12,38891487
04.07.2017 13:45;1,365007435;0;0;0;0;0;0;8,052631579;0;8,052631579;0;12,38891487;12,38891487
04.07.2017 14:00;1,365007435;0;0;0;0;0;0;8,052631579;0;8,052631579;0;12,38891487;12,38891487
04.07.2017 14:15;1,256896552;0;0;0;0;0;0;8,052631579;0;8,052631579;0;12,38891487;12,38891487
04.07.2017 14:30;1,256896552;0;0;0;0;0;0;8,052631579;0;8,052631579;0;12,38891487;12,38891487
04.07.2017 14:45;1,256896552;0;0;0;0;0;0;8,052631579;0;8,052631579;0;12,38891487;12,38891487
04.07.2017 15:00;1,256896552;0;0;0;0;0;0;8,052631579;0;8,052631579;0;12,38891487;12,38891487
04.07.2017 15:15;1,256896552;0;0;0;0;0;0;0;0;0;0;12,38891487;12,38891487
04.07.2017 15:30;1,256896552;0;0;0;0;0;0;0;0;0;0;12,38891487;12,38891487
04.07.2017 15:45;1,256896552;0;0;0;0;0;0;0;0;0;0;11,27462916;11,27462916
04.07.2017 16:00;1,256896552;0;0;0;0;0;0;0;0;0;0;11,27462916;11,27462916
04.07.2017 16:15;1,256896552;0;0;0;0;0;0;0;0;0;0;11,27462916;11,27462916
04.07.2017 16:30;1,256896552;0;0;0;0;0;0;0;0;0;0;11,27462916;11,27462916
04.07.2017 16:45;1,256896552;0;0;0;0;0;0;0;0;0;0;3,894629156;3,894629156
04.07.2017 17:00;1,256896552;0;0;0;0;0;0;0;0;0;0;3,894629156;3,894629156
04.07.2017 17:15;0;0;0;0;0;0;0;0;0;0;0;3,894629156;3,894629156
04.07.2017 17:30;0;0;0;0;0;0;0;0;0;0;0;3,894629156;3,894629156
04.07.2017 17:45;0;0;0;0;0;0;0;0;0;0;0;3,894629156;3,894629156
04.07.2017 18:00;0;0;0;0;0;0;0;0;0;0;0;3,894629156;3,894629156
04.07.2017 18:15;0;0;0;0;0;0;0;0;0;0;0;3,894629156;3,894629156
04.07.2017 18:30;0;0;0;0;0;0;0;0;0;0;0;3,894629156;3,894629156
04.07.2017 18:45;0;0;0;0;0;0;0;0;0;0;0;0;0
04.07.2017 19:00;0;0;0;0;0;0;0;0;0;0;0;0;0
04.07.2017 19:15;0;0;0;0;0;0;0;0;0;0;0;0;0
04.07.2017 19:30;0;0;0;0;0;0;0;0;0;0;0;0;0
04.07.2017 19:45;0;0;0;0;0;0;0;0;0;0;0;0;0
04.07.2017 20:00;0;0;0;0;0;0;0;0;0;0;0;0;0
04.07.2017 20:15;0;0;0;0;0;0;0;0;0;0;0;0;0
04.07.2017 20:30;0;0;0;0;0;0;0;0;0;0;0;0;0
04.07.2017 20:45;0;0;0;0;0;0;0;0;0;0;0;0;0
04.07.2017 21:00;0;0;0;0;0;0;0;0;0;0;0;0;0
04.07.2017 21:15;0;0;0;0;0;0;0;0;0;0;0;0;0
04.07.2017 21:30;0;0;0;0;0;0;0;0;0;0;0;0;0
04.07.2017 21:45;0;0;0;6,106153846;0;6,106153846;0;0;0;0;0;0;0
04.07.2017 22:00;0;0;0;6,106153846;0;6,106153846;0;0;0;0;0;0;0
04.07.2017 22:15;0;0;0;6,106153846;0;6,106153846;0;0;0;0;0;0;0
04.07.2017 22:30;0;0;0;6,106153846;0;6,106153846;0;0;0;0;0;0;0
04.07.2017 22:45;0;0;0;6,106153846;0;6,106153846;0;0;0;0;0;0;0
04.07.2017 23:00;0;0;0;6,106153846;0;6,106153846;0;0;0;0;0;0;0
04.07.2017 23:15;0;0;0;6,106153846;0;6,106153846;0;0;0;0;0;0;0
04.07.2017 23:30;0;0;0;6,106153846;0;6,106153846;0;0;0;0;0;0;0
04.07.2017 23:45;0;0;0;6,106153846;0;6,106153846;0;0;0;0;0;0;0
05.07.2017 00:00;0;0;0;6,106153846;0;6,106153846;0;0;0;0;0;0;0
05.07.2017 00:15;0;0;0;0;0;0;0;0;0;0;0;0;0
05.07.2017 00:30;0;0;0;0;0;0;0;0;0;0;0;0;0
05.07.2017 00:45;0;0;0;0;0;0;0;0;0;0;0;0;0
05.07.2017 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0
05.07.2017 01:15;0;0;0;0;0;0;0;0;0;0;0;0;0
05.07.2017 01:30;0;0;0;0;0;0;0;0;0;0;0;0;0
05.07.2017 01:45;0;0;0;0;0;0;0;0;0;0;0;0;0
05.07.2017 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0
05.07.2017 02:15;0;0;0;0;0;0;0;0;0;0;0;0;0
05.07.2017 02:30;0;0;0;0;0;0;0;0;0;0;0;0;0
05.07.2017 02:45;0;0;0;0;0;0;0;0;0;0;0;0;0
05.07.2017 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0
05.07.2017 03:15;0;0;0;0;0;0;0;0;0;0;0;0;0
05.07.2017 03:30;0;0;0;0;0;0;0;8,057142857;8,057142857;0;0;0;0
05.07.2017 03:45;0;0;0;2,538248848;0;0;2,538248848;8,057142857;8,057142857;0;0;0;0
05.07.2017 04:00;18,32459016;0;0;2,538248848;0;0;2,538248848;8,057142857;8,057142857;0;0;0;0
05.07.2017 04:15;22,55988428;0;0;2,538248848;0;0;2,538248848;14,03700863;14,03700863;0;0;0;0
05.07.2017 04:30;22,55988428;0;0;2,538248848;0;0;2,538248848;14,03700863;14,03700863;0;0;0;0
05.07.2017 04:45;30,65988428;0;0;2,538248848;0;0;2,538248848;14,03700863;14,03700863;0;0;0;0
05.07.2017 05:00;30,65988428;0;0;7,178449853;0;4,640201005;2,538248848;14,03700863;14,03700863;0;0;0;0
05.07.2017 05:15;12,33529412;0;0;7,178449853;0;4,640201005;2,538248848;21,40064499;14,03700863;7,363636364;0;10,28918919;10,28918919
05.07.2017 05:30;12,33529412;4,849342105;0;7,178449853;0;4,640201005;2,538248848;21,40064499;14,03700863;7,363636364;0;10,28918919;10,28918919
05.07.2017 05:45;12,33529412;4,849342105;0;7,178449853;0;4,640201005;2,538248848;21,40064499;14,03700863;7,363636364;0;10,28918919;10,28918919
05.07.2017 06:00;12,33529412;4,849342105;0;7,178449853;0;4,640201005;2,538248848;21,40064499;14,03700863;7,363636364;0;15,16352547;15,16352547
05.07.2017 06:15;12,33529412;4,849342105;0;7,178449853;0;4,640201005;2,538248848;21,40064499;14,03700863;7,363636364;0;15,16352547;15,16352547
05.07.2017 06:30;12,33529412;4,849342105;0;7,178449853;0;4,640201005;2,538248848;21,40064499;14,03700863;7,363636364;0;15,16352547;15,16352547
05.07.2017 06:45;12,33529412;4,849342105;0;7,178449853;0;4,640201005;2,538248848;21,40064499;14,03700863;7,363636364;0;15,16352547;15,16352547
05.07.2017 07:00;4,235294118;4,849342105;0;7,178449853;0;4,640201005;2,538248848;21,81902098;14,45538462;7,363636364;0;15,16352547;15,16352547
05.07.2017 07:15;4,235294118;4,849342105;0;7,178449853;0;4,640201005;2,538248848;21,81902098;14,45538462;7,363636364;0;15,16352547;15,16352547
05.07.2017 07:30;4,235294118;4,849342105;0;7,178449853;0;4,640201005;2,538248848;14,45538462;14,45538462;0;0;15,16352547;15,16352547
05.07.2017 07:45;4,235294118;4,849342105;0;4,640201005;0;4,640201005;0;14,45538462;14,45538462;0;0;15,16352547;15,16352547
05.07.2017 08:00;4,235294118;4,849342105;0;4,640201005;0;4,640201005;0;14,45538462;14,45538462;0;0;4,874336283;4,874336283
05.07.2017 08:15;4,235294118;4,849342105;0;4,640201005;0;4,640201005;0;0;0;0;0;0;0
05.07.2017 08:30;4,235294118;4,849342105;0;4,640201005;0;4,640201005;0;0;0;0;0;0;0
05.07.2017 08:45;13,49243697;4,849342105;0;0;0;0;0;0;0;0;0;0;0
05.07.2017 09:00;4,235294118;4,849342105;0;0;0;0;0;0;0;0;0;0;0
05.07.2017 09:15;4,235294118;4,849342105;0;0;0;0;0;0;0;0;0;0;0
05.07.2017 09:30;4,235294118;4,849342105;0;0;0;0;0;0;0;0;0;0;0
05.07.2017 09:45;0;4,849342105;0;0;0;0;0;0;0;0;0;0;0
05.07.2017 10:00;0;4,849342105;0;0;0;0;0;0;0;0;0;0;0
05.07.2017 10:15;2,209090909;4,849342105;0;0;0;0;0;7,02;7,02;0;0;0;0
05.07.2017 10:30;2,209090909;4,849342105;0;0;0;0;0;7,02;7,02;0;0;0;0
05.07.2017 10:45;2,209090909;0;0;0;0;0;0;7,02;7,02;0;0;0;0
05.07.2017 11:00;0;0;0;0;0;0;0;7,02;7,02;0;0;0;0
05.07.2017 11:15;0;0;0;0;0;0;0;7,02;7,02;0;0;0;0
05.07.2017 11:30;0;0;0;0;0;0;0;7,02;7,02;0;0;0;0
05.07.2017 11:45;0;0;0;0;0;0;0;7,02;7,02;0;0;0;0
05.07.2017 12:00;0;0;0;0;0;0;0;7,02;7,02;0;0;0;0
05.07.2017 12:15;0;0;0;0;0;0;0;7,02;7,02;0;0;0;0
05.07.2017 12:30;0;0;0;0;0;0;0;7,02;7,02;0;0;0;0
05.07.2017 12:45;5,890909091;0;6,075;0;0;0;0;7,02;7,02;0;0;0;0
05.07.2017 13:00;5,890909091;0;6,075;0;0;0;0;0;0;0;0;4,964516129;4,964516129
05.07.2017 13:15;5,890909091;0;6,075;0;0;0;0;0;0;0;0;4,964516129;4,964516129
05.07.2017 13:30;5,890909091;0;6,075;0;0;0;0;0;0;0;0;4,964516129;4,964516129
05.07.2017 13:45;5,890909091;0;6,075;0;0;0;0;0;0;0;0;4,964516129;4,964516129
05.07.2017 14:00;5,890909091;0;0;0;0;0;0;0;0;0;0;4,964516129;4,964516129
05.07.2017 14:15;5,890909091;0;0;0;0;0;0;0;0;0;0;4,964516129;4,964516129
