Datum;;;;EV3;;;;EV6;;;;EV9;
05.07.2017 14:30;0;0;0;0;0;0;0;0;0;0;0;4,964516129;4,964516129
05.07.2017 14:45;0;0;0;0;0;0;0;0;0;0;0;4,964516129;4,964516129
05.07.2017 15:00;0;0;0;0;0;0;0;0;0;0;0;4,964516129;4,964516129
05.07.2017 15:15;0;0;0;0;0;0;0;0;0;0;0;0;0
05.07.2017 15:30;0;0;0;0;0;0;0;0;0;0;0;0;0
05.07.2017 15:45;0;0;0;0;0;0;0;0;0;0;0;0;0
05.07.2017 16:00;0;0;0;0;0;0;0;0;0;0;0;0;0
05.07.2017 16:15;0;0;0;0;0;0;0;0;0;0;0;0;0
05.07.2017 16:30;0;0;0;0;0;0;0;0;0;0;0;0;0
05.07.2017 16:45;0;0;0;0;0;0;0;0;0;0;0;0;0
05.07.2017 17:00;0;0;0;0;0;0;0;0;0;0;0;0;0
05.07.2017 17:15;0;0;0;0;0;0;0;0;0;0;0;0;0
05.07.2017 17:30;0;0;0;0;0;0;0;0;0;0;0;0;0
05.07.2017 17:45;0;0;0;0;0;0;0;0;0;0;0;0;0
05.07.2017 18:00;0;0;0;0;0;0;0;0;0;0;0;0;0
05.07.2017 18:15;0;0;0;0;0;0;0;0;0;0;0;0;0
05.07.2017 18:30;0;0;0;0;0;0;0;0;0;0;0;0;0
05.07.2017 18:45;0;0;0;0;0;0;0;0;0;0;0;0;0
05.07.2017 19:00;0;0;0;0;0;0;0;0;0;0;0;0;0
05.07.2017 19:15;0;0;0;0;0;0;0;0;0;0;0;0;0
05.07.2017 19:30;0;0;0;0;0;0;0;0;0;0;0;0;0
05.07.2017 19:45;0;0;0;0;0;0;0;0;0;0;0;0;0
05.07.2017 20:00;0;0;0;0;0;0;0;0;0;0;0;0;0
05.07.2017 20:15;0;0;0;0;0;0;0;0;0;0;0;0;0
05.07.2017 20:30;0;0;0;0;0;0;0;0;0;0;0;0;0
05.07.2017 20:45;0;0;0;0;0;0;0;0;0;0;0;0;0
05.07.2017 21:00;0;0;0;0;0;0;0;0;0;0;0;0;0
05.07.2017 21:15;0;0;0;0;0;0;0;0;0;0;0;0;0
05.07.2017 21:30;0;0;0;0;0;0;0;0;0;0;0;0;0
05.07.2017 21:45;0;0;0;0;0;0;0;0;0;0;0;0;0
05.07.2017 22:00;0;0;0;0;0;0;0;0;0;0;0;0;0
05.07.2017 22:15;0;0;0;0;0;0;0;0;0;0;0;0;0
05.07.2017 22:30;0;0;0;0;0;0;0;0;0;0;0;0;0
05.07.2017 22:45;0;0;0;0;0;0;0;0;0;0;0;0;0
05.07.2017 23:00;0;0;0;0;0;0;0;0;0;0;0;0;0
05.07.2017 23:15;0;0;0;0;0;0;0;0;0;0;0;0;0
05.07.2017 23:30;0;0;0;0;0;0;0;0;0;0;0;0;0
05.07.2017 23:45;0;0;0;0;0;0;0;0;0;0;0;0;0
06.07.2017 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0
06.07.2017 00:15;0;0;0;0;0;0;0;0;0;0;0;0;0
06.07.2017 00:30;0;0;0;0;0;0;0;0;0;0;0;0;0
06.07.2017 00:45;0;0;0;0;0;0;0;0;0;0;0;0;0
06.07.2017 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0
06.07.2017 01:15;0;0;0;0;0;0;0;0;0;0;0;0;0
06.07.2017 01:30;0;0;0;0;0;0;0;0;0;0;0;0;0
06.07.2017 01:45;0;0;0;0;0;0;0;0;0;0;0;0;0
06.07.2017 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0
06.07.2017 02:15;0;0;0;0;0;0;0;0;0;0;0;0;0
06.07.2017 02:30;0;0;0;0;0;0;0;0;0;0;0;0;0
06.07.2017 02:45;0;0;0;0;0;0;0;0;0;0;0;0;0
06.07.2017 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0
06.07.2017 03:15;0;0;0;0;0;0;0;8,189010989;8,189010989;0;0;0;0
06.07.2017 03:30;0;0;0;0;0;0;0;8,189010989;8,189010989;0;0;0;0
06.07.2017 03:45;0;0;0;2,542600897;0;0;2,542600897;8,189010989;8,189010989;0;0;0;0
06.07.2017 04:00;0;0;0;2,542600897;0;0;2,542600897;15,8425543;8,189010989;7,653543307;0;0;0
06.07.2017 04:15;0;0;0;2,542600897;0;0;2,542600897;15,8425543;8,189010989;7,653543307;0;0;0
06.07.2017 04:30;0;0;0;2,542600897;0;0;2,542600897;15,8425543;8,189010989;7,653543307;0;0;0
06.07.2017 04:45;0;0;0;2,542600897;0;0;2,542600897;23,79704532;16,14350201;7,653543307;0;0;0
06.07.2017 05:00;0;0;0;2,542600897;0;0;2,542600897;27,74826483;16,14350201;11,60476282;0;15,31232877;15,31232877
06.07.2017 05:15;0;7,466086957;0;2,542600897;0;0;2,542600897;27,74826483;16,14350201;11,60476282;0;15,31232877;15,31232877
06.07.2017 05:30;0;7,466086957;0;2,542600897;0;0;2,542600897;27,74826483;16,14350201;11,60476282;0;15,31232877;15,31232877
06.07.2017 05:45;0;7,466086957;8,147368421;2,542600897;0;0;2,542600897;27,74826483;16,14350201;11,60476282;0;15,31232877;15,31232877
06.07.2017 06:00;0;7,466086957;8,147368421;2,542600897;0;0;2,542600897;27,74826483;16,14350201;11,60476282;0;15,31232877;15,31232877
06.07.2017 06:15;3,658064516;7,466086957;8,147368421;2,542600897;0;0;2,542600897;27,74826483;16,14350201;11,60476282;0;0;0
06.07.2017 06:30;3,658064516;7,466086957;8,147368421;2,542600897;0;0;2,542600897;11,90571053;7,954491018;3,951219512;0;0;0
06.07.2017 06:45;3,658064516;7,466086957;8,147368421;2,542600897;0;0;2,542600897;11,90571053;7,954491018;3,951219512;0;0;0
06.07.2017 07:00;5,4;7,466086957;8,147368421;2,542600897;0;0;2,542600897;11,90571053;7,954491018;3,951219512;0;0;0
06.07.2017 07:15;5,4;7,466086957;8,147368421;2,542600897;0;0;2,542600897;11,90571053;7,954491018;3,951219512;0;0;0
06.07.2017 07:30;5,4;0;8,147368421;2,542600897;0;0;2,542600897;7,954491018;7,954491018;0;0;0;0
06.07.2017 07:45;5,4;0;8,147368421;0;0;0;0;0;0;0;0;0;0
06.07.2017 08:00;5,4;0;8,147368421;0;0;0;0;0;0;0;0;0;0
06.07.2017 08:15;5,4;0;8,147368421;0;0;0;0;0;0;0;0;0;0
06.07.2017 08:30;5,4;0;8,147368421;0;0;0;0;0;0;0;0;0;0
06.07.2017 08:45;5,4;0;0;0;0;0;0;0;0;0;0;0;0
06.07.2017 09:00;5,4;0;0;0;0;0;0;0;0;0;0;0;0
06.07.2017 09:15;5,4;0;0;0;0;0;0;0;0;0;0;0;0
06.07.2017 09:30;5,4;0;0;0;0;0;0;0;0;0;0;0;0
06.07.2017 09:45;5,4;0;0;0;0;0;0;0;0;0;0;0;0
06.07.2017 10:00;5,4;0;0;0;0;0;0;0;0;0;0;0;0
06.07.2017 10:15;5,4;0;0;0;0;0;0;0;0;0;0;11,57142857;11,57142857
06.07.2017 10:30;5,4;0;0;0;0;0;0;0;0;0;0;11,57142857;11,57142857
06.07.2017 10:45;0;0;0;0;0;0;0;0;0;0;0;11,57142857;11,57142857
06.07.2017 11:00;7,714285714;0;0;0;0;0;0;0;0;0;0;11,57142857;11,57142857
06.07.2017 11:15;7,714285714;0;0;0;0;0;0;0;0;0;0;11,57142857;11,57142857
06.07.2017 11:30;0;0;0;0;0;0;0;0;0;0;0;11,57142857;11,57142857
06.07.2017 11:45;0;0;0;0;0;0;0;0;0;0;0;0;0
06.07.2017 12:00;0;0;0;0;0;0;0;0;0;0;0;0;0
06.07.2017 12:15;0;0;0;0;0;0;0;0;0;0;0;0;0
06.07.2017 12:30;0;0;0;0;0;0;0;8,1;0;8,1;0;0;0
06.07.2017 12:45;4,514754098;0;0;0;0;0;0;8,1;0;8,1;0;0;0
06.07.2017 13:00;4,514754098;0;0;0;0;0;0;8,1;0;8,1;0;0;0
06.07.2017 13:15;4,514754098;0;0;0;0;0;0;8,1;0;8,1;0;0;0
06.07.2017 13:30;4,514754098;0;0;0;0;0;0;8,1;0;8,1;0;0;0
06.07.2017 13:45;4,514754098;0;0;0;0;0;0;8,1;0;8,1;0;0;0
06.07.2017 14:00;4,226086957;0;0;0;0;0;0;8,1;0;8,1;0;0;0
06.07.2017 14:15;4,226086957;0;0;0;0;0;0;8,1;0;8,1;0;0;0
06.07.2017 14:30;4,226086957;0;0;0;0;0;0;8,1;0;8,1;0;0;0
06.07.2017 14:45;4,226086957;0;0;0;0;0;0;8,1;0;8,1;0;4,73258427;4,73258427
06.07.2017 15:00;0;0;0;0;0;0;0;8,1;0;8,1;0;4,73258427;4,73258427
06.07.2017 15:15;0;0;0;0;0;0;0;0;0;0;0;4,73258427;4,73258427
06.07.2017 15:30;0;0;0;0;0;0;0;0;0;0;0;4,73258427;4,73258427
06.07.2017 15:45;0;0;0;0;0;0;0;0;0;0;0;4,73258427;4,73258427
06.07.2017 16:00;0;0;0;0;0;0;0;0;0;0;0;4,73258427;4,73258427
06.07.2017 16:15;0;0;0;0;0;0;0;0;0;0;0;4,73258427;4,73258427
06.07.2017 16:30;0;0;0;0;0;0;0;0;0;0;0;0;0
06.07.2017 16:45;0;0;0;0;0;0;0;0;0;0;0;0;0
06.07.2017 17:00;0;0;0;0;0;0;0;0;0;0;0;0;0
06.07.2017 17:15;0;0;0;0;0;0;0;0;0;0;0;0;0
06.07.2017 17:30;0;0;0;0;0;0;0;0;0;0;0;0;0
06.07.2017 17:45;0;0;0;0;0;0;0;0;0;0;0;0;0
06.07.2017 18:00;2,627027027;0;0;0;0;0;0;0;0;0;0;0;0
06.07.2017 18:15;2,627027027;0;0;0;0;0;0;0;0;0;0;0;0
06.07.2017 18:30;2,627027027;0;0;0;0;0;0;0;0;0;0;0;0
06.07.2017 18:45;2,627027027;0;0;0;0;0;0;0;0;0;0;0;0
06.07.2017 19:00;2,627027027;0;0;0;0;0;0;0;0;0;0;0;0
06.07.2017 19:15;2,627027027;0;0;0;0;0;0;0;0;0;0;0;0
06.07.2017 19:30;2,627027027;0;0;0;0;0;0;0;0;0;0;0;0
06.07.2017 19:45;2,627027027;0;0;0;0;0;0;0;0;0;0;0;0
06.07.2017 20:00;2,627027027;0;0;0;0;0;0;0;0;0;0;0;0
06.07.2017 20:15;2,627027027;0;0;0;0;0;0;0;0;0;0;0;0
06.07.2017 20:30;2,627027027;0;0;0;0;0;0;0;0;0;0;0;0
06.07.2017 20:45;2,627027027;0;0;0;0;0;0;0;0;0;0;0;0
06.07.2017 21:00;2,627027027;0;0;0;0;0;0;0;0;0;0;0;0
06.07.2017 21:15;2,627027027;0;0;0;0;0;0;0;0;0;0;0;0
06.07.2017 21:30;2,627027027;0;0;0;0;0;0;0;0;0;0;0;0
06.07.2017 21:45;2,627027027;0;0;0;0;0;0;0;0;0;0;0;0
06.07.2017 22:00;2,627027027;0;0;0;0;0;0;0;0;0;0;0;0
06.07.2017 22:15;2,627027027;0;0;0;0;0;0;0;0;0;0;0;0
06.07.2017 22:30;2,627027027;0;0;0;0;0;0;0;0;0;0;0;0
06.07.2017 22:45;0;0;0;0;0;0;0;0;0;0;0;0;0
06.07.2017 23:00;0;0;0;0;0;0;0;0;0;0;0;0;0
06.07.2017 23:15;0;0;0;0;0;0;0;1,157142857;0;1,157142857;0;0;0
06.07.2017 23:30;0;0;0;0;0;0;0;1,157142857;0;1,157142857;0;0;0
06.07.2017 23:45;0;0;0;0;0;0;0;1,157142857;0;1,157142857;0;0;0
07.07.2017 00:00;0;0;0;0;0;0;0;1,157142857;0;1,157142857;0;0;0
07.07.2017 00:15;0;0;0;0;0;0;0;0;0;0;0;0;0
07.07.2017 00:30;0;0;0;0;0;0;0;0;0;0;0;0;0
07.07.2017 00:45;0;0;0;0;0;0;0;0;0;0;0;0;0
07.07.2017 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0
07.07.2017 01:15;0;0;0;0;0;0;0;0;0;0;0;0;0
07.07.2017 01:30;0;0;0;0;0;0;0;0;0;0;0;0;0
07.07.2017 01:45;0;0;0;0;0;0;0;0;0;0;0;0;0
07.07.2017 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0
07.07.2017 02:15;0;0;0;0;0;0;0;0;0;0;0;0;0
07.07.2017 02:30;0;0;0;0;0;0;0;0;0;0;0;0;0
07.07.2017 02:45;0;0;0;0;0;0;0;0;0;0;0;0;0
07.07.2017 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0
07.07.2017 03:15;0;0;0;0;0;0;0;0;0;0;0;0;0
07.07.2017 03:30;0;0;0;0;0;0;0;0;0;0;0;0;0
07.07.2017 03:45;0;0;0;2,620588235;2,620588235;0;0;0;0;0;0;0;0
07.07.2017 04:00;0;0;0;2,620588235;2,620588235;0;0;0;0;0;0;0;0
07.07.2017 04:15;0;0;0;2,620588235;2,620588235;0;0;0;0;0;0;0;0
07.07.2017 04:30;0,050271528;0;0;18,82058824;10,72058824;8,1;0;0;0;0;0;0;0
07.07.2017 04:45;0,050271528;0;0;23,49;15,39;8,1;0;0;0;0;0;0;0
07.07.2017 05:00;0,050271528;0;0;23,49;15,39;8,1;0;0;0;0;0;5,13;5,13
07.07.2017 05:15;0,050271528;0;0;23,49;15,39;8,1;0;0;0;0;0;5,13;5,13
07.07.2017 05:30;0,050271528;0;0;23,49;15,39;8,1;0;0;0;0;0;5,13;5,13
07.07.2017 05:45;0,050271528;0;0;36,36692308;28,26692308;8,1;0;0;0;0;0;5,13;5,13
07.07.2017 06:00;0,050271528;0;5,020447284;36,36692308;28,26692308;8,1;0;0;0;0;0;5,13;5,13
07.07.2017 06:15;0,050271528;0;5,020447284;36,36692308;28,26692308;8,1;0;0;0;0;0;0;0
07.07.2017 06:30;0,050271528;0;5,020447284;36,36692308;28,26692308;8,1;0;0;0;0;0;0;0
07.07.2017 06:45;0,050271528;0;5,020447284;36,36692308;28,26692308;8,1;0;0;0;0;0;0;0
07.07.2017 07:00;0,050271528;0;5,020447284;36,36692308;28,26692308;8,1;0;0;0;0;0;0;0
07.07.2017 07:15;0,050271528;12,61894737;5,020447284;36,36692308;28,26692308;8,1;0;0;0;0;0;0;0
07.07.2017 07:30;0,050271528;12,61894737;5,020447284;36,36692308;28,26692308;8,1;0;0;0;0;0;0;0
07.07.2017 07:45;0,050271528;12,61894737;5,020447284;31,69751131;23,59751131;8,1;0;0;0;0;0;2,025;2,025
07.07.2017 08:00;0,050271528;12,61894737;5,020447284;2,620588235;2,620588235;0;0;0;0;0;0;2,025;2,025
07.07.2017 08:15;6,106346295;12,61894737;5,020447284;2,620588235;2,620588235;0;0;0;0;0;0;2,025;2,025
07.07.2017 08:30;6,106346295;12,61894737;5,020447284;2,620588235;2,620588235;0;0;0;0;0;0;0;0
07.07.2017 08:45;6,106346295;12,61894737;5,020447284;0;0;0;0;0;0;0;0;0;0
07.07.2017 09:00;6,106346295;12,61894737;5,020447284;0;0;0;0;0;0;0;0;0;0
07.07.2017 09:15;6,106346295;0;5,020447284;0;0;0;0;0;0;0;0;0;0
07.07.2017 09:30;6,106346295;0;5,020447284;0;0;0;0;0;0;0;0;0;0
07.07.2017 09:45;12,84554629;0;5,020447284;0;0;0;0;0;0;0;0;4,38084507;4,38084507
07.07.2017 10:00;12,84554629;0;5,020447284;0;0;0;0;0;0;0;0;4,38084507;4,38084507
07.07.2017 10:15;12,84554629;0;5,020447284;0;0;0;0;0;0;0;0;4,38084507;4,38084507
07.07.2017 10:30;12,84554629;0;5,020447284;0;0;0;0;0;0;0;0;13,16019991;13,16019991
07.07.2017 10:45;12,84554629;0;9,467506108;0;0;0;0;0;0;0;0;13,16019991;13,16019991
07.07.2017 11:00;12,84554629;0;9,467506108;0;0;0;0;0;0;0;0;13,16019991;13,16019991
07.07.2017 11:15;12,84554629;0;9,467506108;0;0;0;0;0;0;0;0;13,16019991;13,16019991
07.07.2017 11:30;12,84554629;0;4,447058824;0;0;0;0;0;0;0;0;13,16019991;13,16019991
07.07.2017 11:45;12,84554629;0;0;0;0;0;0;0;0;0;0;13,16019991;13,16019991
07.07.2017 12:00;0,050271528;0;0;0;0;0;0;7,643661972;0;0;7,643661972;13,16019991;13,16019991
07.07.2017 12:15;0,050271528;0;0;0;0;0;0;7,643661972;0;0;7,643661972;13,16019991;13,16019991
07.07.2017 12:30;0,050271528;0;0;0;0;0;0;7,643661972;0;0;7,643661972;13,16019991;13,16019991
07.07.2017 12:45;0,050271528;0;0;0;0;0;0;7,643661972;0;0;7,643661972;13,16019991;13,16019991
07.07.2017 13:00;3,788733067;0;0;0;0;0;0;7,643661972;0;0;7,643661972;13,16019991;13,16019991
07.07.2017 13:15;3,788733067;0;0;0;0;0;0;7,643661972;0;0;7,643661972;13,16019991;13,16019991
07.07.2017 13:30;0,050271528;0;0;0;0;0;0;7,643661972;0;0;7,643661972;13,16019991;13,16019991
07.07.2017 13:45;0,050271528;0;0;0;0;0;0;7,643661972;0;0;7,643661972;13,16019991;13,16019991
07.07.2017 14:00;0,050271528;0;0;0;0;0;0;7,643661972;0;0;7,643661972;6,54084507;6,54084507
07.07.2017 14:15;0,050271528;0;0;0;0;0;0;7,643661972;0;0;7,643661972;6,54084507;6,54084507
07.07.2017 14:30;0,050271528;0;0;0;0;0;0;7,643661972;0;0;7,643661972;6,54084507;6,54084507
07.07.2017 14:45;0,050271528;0;0;0;0;0;0;0;0;0;0;6,54084507;6,54084507
07.07.2017 15:00;0,050271528;0;0;0;0;0;0;0;0;0;0;6,54084507;6,54084507
07.07.2017 15:15;0,050271528;0;0;0;0;0;0;0;0;0;0;6,54084507;6,54084507
07.07.2017 15:30;0,050271528;0;0;0;0;0;0;0;0;0;0;6,54084507;6,54084507
07.07.2017 15:45;0,050271528;0;0;0;0;0;0;0;0;0;0;6,54084507;6,54084507
07.07.2017 16:00;0,050271528;0;0;0;0;0;0;0;0;0;0;2,16;2,16
07.07.2017 16:15;0,050271528;0;0;0;0;0;0;0;0;0;0;2,16;2,16
07.07.2017 16:30;0,050271528;0;0;0;0;0;0;0;0;0;0;2,16;2,16
07.07.2017 16:45;0,050271528;0;0;0;0;0;0;0;0;0;0;2,16;2,16
07.07.2017 17:00;0,050271528;0;0;0;0;0;0;0;0;0;0;2,16;2,16
07.07.2017 17:15;0,050271528;0;0;0;0;0;0;0;0;0;0;2,16;2,16
07.07.2017 17:30;0,050271528;0;0;0;0;0;0;0;0;0;0;2,16;2,16
07.07.2017 17:45;0,050271528;0;0;0;0;0;0;0;0;0;0;2,16;2,16
07.07.2017 18:00;0,050271528;0;0;0;0;0;0;0;0;0;0;2,16;2,16
07.07.2017 18:15;0,050271528;0;0;0;0;0;0;0;0;0;0;2,16;2,16
07.07.2017 18:30;0,050271528;0;0;0;0;0;0;0;0;0;0;2,16;2,16
07.07.2017 18:45;0,050271528;0;0;0;0;0;0;0;0;0;0;2,16;2,16
07.07.2017 19:00;0,050271528;0;0;0;0;0;0;0;0;0;0;2,16;2,16
07.07.2017 19:15;0,050271528;0;0;0;0;0;0;0;0;0;0;2,16;2,16
07.07.2017 19:30;0,050271528;0;0;0;0;0;0;0;0;0;0;2,16;2,16
07.07.2017 19:45;0,050271528;0;0;0;0;0;0;0;0;0;0;2,16;2,16
07.07.2017 20:00;0,050271528;0;0;0;0;0;0;0;0;0;0;2,16;2,16
07.07.2017 20:15;0,050271528;0;0;0;0;0;0;0;0;0;0;2,16;2,16
07.07.2017 20:30;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
07.07.2017 20:45;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
07.07.2017 21:00;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
07.07.2017 21:15;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
07.07.2017 21:30;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
07.07.2017 21:45;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
07.07.2017 22:00;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
07.07.2017 22:15;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
07.07.2017 22:30;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
07.07.2017 22:45;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
07.07.2017 23:00;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
07.07.2017 23:15;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
07.07.2017 23:30;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
07.07.2017 23:45;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
08.07.2017 00:00;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
08.07.2017 00:15;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
08.07.2017 00:30;0,050271528;0;0;0;0;0;0;5,237593985;5,237593985;0;0;0;0
08.07.2017 00:45;0,050271528;0;0;0;0;0;0;5,237593985;5,237593985;0;0;0;0
08.07.2017 01:00;0,050271528;0;0;0;0;0;0;5,237593985;5,237593985;0;0;0;0
08.07.2017 01:15;0,050271528;0;0;0;0;0;0;5,237593985;5,237593985;0;0;0;0
08.07.2017 01:30;0,050271528;0;0;0;0;0;0;5,237593985;5,237593985;0;0;0;0
08.07.2017 01:45;0,050271528;0;0;0;0;0;0;5,237593985;5,237593985;0;0;0;0
08.07.2017 02:00;0,050271528;0;0;0;0;0;0;5,237593985;5,237593985;0;0;0;0
08.07.2017 02:15;0,050271528;0;0;0;0;0;0;5,237593985;5,237593985;0;0;0;0
08.07.2017 02:30;0,050271528;0;0;0;0;0;0;5,237593985;5,237593985;0;0;0;0
08.07.2017 02:45;0,050271528;0;0;0;0;0;0;5,237593985;5,237593985;0;0;0;0
08.07.2017 03:00;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
08.07.2017 03:15;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
08.07.2017 03:30;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
08.07.2017 03:45;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
08.07.2017 04:00;0,050271528;0;20,59714286;0;0;0;0;0;0;0;0;0;0
08.07.2017 04:15;0,050271528;0;20,59714286;0;0;0;0;0;0;0;0;0;0
08.07.2017 04:30;0,050271528;0;20,59714286;0;0;0;0;0;0;0;0;0;0
08.07.2017 04:45;0,050271528;0;20,59714286;0;0;0;0;0;0;0;0;0;0
08.07.2017 05:00;0,050271528;0;20,59714286;0;0;0;0;0;0;0;0;0;0
08.07.2017 05:15;0,050271528;0;20,59714286;0;0;0;0;0;0;0;0;0;0
08.07.2017 05:30;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
08.07.2017 05:45;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
08.07.2017 06:00;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
08.07.2017 06:15;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
08.07.2017 06:30;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
08.07.2017 06:45;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
08.07.2017 07:00;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
08.07.2017 07:15;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
08.07.2017 07:30;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
08.07.2017 07:45;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
08.07.2017 08:00;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
08.07.2017 08:15;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
08.07.2017 08:30;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
08.07.2017 08:45;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
08.07.2017 09:00;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
08.07.2017 09:15;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
08.07.2017 09:30;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
08.07.2017 09:45;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
08.07.2017 10:00;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
08.07.2017 10:15;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
08.07.2017 10:30;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
08.07.2017 10:45;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
08.07.2017 11:00;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
08.07.2017 11:15;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
08.07.2017 11:30;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
08.07.2017 11:45;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
08.07.2017 12:00;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
08.07.2017 12:15;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
08.07.2017 12:30;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
08.07.2017 12:45;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
08.07.2017 13:00;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
08.07.2017 13:15;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
08.07.2017 13:30;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
08.07.2017 13:45;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
08.07.2017 14:00;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
