Datum;;;;EV3;;;;EV6;;;;EV9;
08.07.2017 14:15;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
08.07.2017 14:30;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
08.07.2017 14:45;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
08.07.2017 15:00;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
08.07.2017 15:15;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
08.07.2017 15:30;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
08.07.2017 15:45;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
08.07.2017 16:00;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
08.07.2017 16:15;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
08.07.2017 16:30;0,050271528;0;0;1,916129032;0;0;1,916129032;0;0;0;0;0;0
08.07.2017 16:45;0,050271528;0;0;1,916129032;0;0;1,916129032;0;0;0;0;0;0
08.07.2017 17:00;0,050271528;0;0;1,916129032;0;0;1,916129032;0;0;0;0;0;0
08.07.2017 17:15;0,050271528;0;0;1,916129032;0;0;1,916129032;0;0;0;0;0;0
08.07.2017 17:30;0,050271528;0;0;1,916129032;0;0;1,916129032;0;0;0;0;0;0
08.07.2017 17:45;0,050271528;0;0;1,916129032;0;0;1,916129032;0;0;0;0;0;0
08.07.2017 18:00;0,050271528;0;0;1,916129032;0;0;1,916129032;0;0;0;0;0;0
08.07.2017 18:15;0,050271528;0;0;1,916129032;0;0;1,916129032;0;0;0;0;0;0
08.07.2017 18:30;0,050271528;0;0;1,916129032;0;0;1,916129032;0;0;0;0;0;0
08.07.2017 18:45;0,050271528;0;0;1,916129032;0;0;1,916129032;0;0;0;0;0;0
08.07.2017 19:00;0,050271528;0;0;1,916129032;0;0;1,916129032;0;0;0;0;0;0
08.07.2017 19:15;0,050271528;0;0;1,916129032;0;0;1,916129032;0;0;0;0;0;0
08.07.2017 19:30;0,050271528;0;0;1,916129032;0;0;1,916129032;0;0;0;0;0;0
08.07.2017 19:45;0,050271528;0;0;1,916129032;0;0;1,916129032;0;0;0;0;0;0
08.07.2017 20:00;0,050271528;0;0;1,916129032;0;0;1,916129032;0;0;0;0;0;0
08.07.2017 20:15;0,050271528;0;0;1,916129032;0;0;1,916129032;0;0;0;0;0;0
08.07.2017 20:30;0,050271528;0;0;1,916129032;0;0;1,916129032;0;0;0;0;0;0
08.07.2017 20:45;0,050271528;0;0;1,916129032;0;0;1,916129032;6,631088083;0;6,631088083;0;0;0
08.07.2017 21:00;0,050271528;0;0;1,916129032;0;0;1,916129032;6,631088083;0;6,631088083;0;0;0
08.07.2017 21:15;0,050271528;0;0;1,916129032;0;0;1,916129032;6,631088083;0;6,631088083;0;0;0
08.07.2017 21:30;0,050271528;0;0;1,916129032;0;0;1,916129032;6,631088083;0;6,631088083;0;0;0
08.07.2017 21:45;0,050271528;0;0;1,916129032;0;0;1,916129032;6,631088083;0;6,631088083;0;0;0
08.07.2017 22:00;0,050271528;0;0;1,916129032;0;0;1,916129032;6,631088083;0;6,631088083;0;0;0
08.07.2017 22:15;0,050271528;0;0;1,916129032;0;0;1,916129032;6,631088083;0;6,631088083;0;0;0
08.07.2017 22:30;0,050271528;0;0;1,916129032;0;0;1,916129032;6,631088083;0;6,631088083;0;0;0
08.07.2017 22:45;0,050271528;0;0;1,916129032;0;0;1,916129032;6,631088083;0;6,631088083;0;0;0
08.07.2017 23:00;0,050271528;0;0;1,916129032;0;0;1,916129032;6,631088083;0;6,631088083;0;0;0
08.07.2017 23:15;0,050271528;0;0;1,916129032;0;0;1,916129032;6,631088083;0;6,631088083;0;0;0
08.07.2017 23:30;0,050271528;0;0;1,916129032;0;0;1,916129032;6,631088083;0;6,631088083;0;0;0
08.07.2017 23:45;0,050271528;0;0;1,916129032;0;0;1,916129032;6,631088083;0;6,631088083;0;0;0
09.07.2017 00:00;0,050271528;0;0;1,916129032;0;0;1,916129032;6,631088083;0;6,631088083;0;0;0
09.07.2017 00:15;0,050271528;0;0;1,916129032;0;0;1,916129032;0;0;0;0;0;0
09.07.2017 00:30;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
09.07.2017 00:45;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
09.07.2017 01:00;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
09.07.2017 01:15;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
09.07.2017 01:30;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
09.07.2017 01:45;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
09.07.2017 02:00;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
09.07.2017 02:15;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
09.07.2017 02:30;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
09.07.2017 02:45;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
09.07.2017 03:00;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
09.07.2017 03:15;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
09.07.2017 03:30;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
09.07.2017 03:45;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
09.07.2017 04:00;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
09.07.2017 04:15;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
09.07.2017 04:30;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
09.07.2017 04:45;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
09.07.2017 05:00;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
09.07.2017 05:15;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
09.07.2017 05:30;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
09.07.2017 05:45;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
09.07.2017 06:00;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
09.07.2017 06:15;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
09.07.2017 06:30;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
09.07.2017 06:45;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
09.07.2017 07:00;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
09.07.2017 07:15;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
09.07.2017 07:30;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
09.07.2017 07:45;0,050271528;0;0;0;0;0;0;8,017346939;0;8,017346939;0;0;0
09.07.2017 08:00;0,050271528;0;0;0;0;0;0;8,017346939;0;8,017346939;0;0;0
09.07.2017 08:15;0,050271528;0;0;0;0;0;0;8,017346939;0;8,017346939;0;0;0
09.07.2017 08:30;0,050271528;0;0;0;0;0;0;8,017346939;0;8,017346939;0;0;0
09.07.2017 08:45;0,050271528;0;0;0;0;0;0;8,017346939;0;8,017346939;0;0;0
09.07.2017 09:00;0,050271528;0;0;0;0;0;0;8,017346939;0;8,017346939;0;0;0
09.07.2017 09:15;0,050271528;0;0;0;0;0;0;8,017346939;0;8,017346939;0;0;0
09.07.2017 09:30;0,050271528;0;0;0;0;0;0;8,017346939;0;8,017346939;0;0;0
09.07.2017 09:45;0,050271528;0;0;0;0;0;0;8,017346939;0;8,017346939;0;0;0
09.07.2017 10:00;0,050271528;0;0;0;0;0;0;8,017346939;0;8,017346939;0;0;0
09.07.2017 10:15;0,050271528;0;0;0;0;0;0;8,017346939;0;8,017346939;0;0;0
09.07.2017 10:30;0,050271528;0;0;0;0;0;0;8,017346939;0;8,017346939;0;0;0
09.07.2017 10:45;0,050271528;0;0;0;0;0;0;8,017346939;0;8,017346939;0;0;0
09.07.2017 11:00;0,050271528;0;0;0;0;0;0;8,017346939;0;8,017346939;0;0;0
09.07.2017 11:15;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
09.07.2017 11:30;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
09.07.2017 11:45;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
09.07.2017 12:00;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
09.07.2017 12:15;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
09.07.2017 12:30;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
09.07.2017 12:45;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
09.07.2017 13:00;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
09.07.2017 13:15;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
09.07.2017 13:30;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
09.07.2017 13:45;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
09.07.2017 14:00;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
09.07.2017 14:15;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
09.07.2017 14:30;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
09.07.2017 14:45;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
09.07.2017 15:00;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
09.07.2017 15:15;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
09.07.2017 15:30;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
09.07.2017 15:45;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
09.07.2017 16:00;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
09.07.2017 16:15;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
09.07.2017 16:30;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
09.07.2017 16:45;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
09.07.2017 17:00;0,050271528;0;0;0;0;0;0;0;0;0;0;5,528571429;5,528571429
09.07.2017 17:15;0,050271528;0;0;0;0;0;0;0;0;0;0;5,528571429;5,528571429
09.07.2017 17:30;0,050271528;0;0;0;0;0;0;0;0;0;0;5,528571429;5,528571429
09.07.2017 17:45;0,050271528;0;0;0;0;0;0;0;0;0;0;5,528571429;5,528571429
09.07.2017 18:00;0,050271528;0;0;0;0;0;0;0;0;0;0;10,48143767;10,48143767
09.07.2017 18:15;0,050271528;0;0;0;0;0;0;0;0;0;0;10,48143767;10,48143767
09.07.2017 18:30;0,050271528;0;0;0;0;0;0;0;0;0;0;10,48143767;10,48143767
09.07.2017 18:45;0,050271528;0;0;0;0;0;0;0;0;0;0;10,48143767;10,48143767
09.07.2017 19:00;0,050271528;0;0;0;0;0;0;0;0;0;0;10,48143767;10,48143767
09.07.2017 19:15;0,050271528;0;0;0;0;0;0;0;0;0;0;10,48143767;10,48143767
09.07.2017 19:30;0,050271528;0;0;0;0;0;0;0;0;0;0;10,48143767;10,48143767
09.07.2017 19:45;0,050271528;0;0;0;0;0;0;0;0;0;0;10,48143767;10,48143767
09.07.2017 20:00;0,050271528;0;0;0;0;0;0;0;0;0;0;10,48143767;10,48143767
09.07.2017 20:15;0,050271528;0;0;0;0;0;0;0;0;0;0;10,48143767;10,48143767
09.07.2017 20:30;0,050271528;0;0;0;0;0;0;0;0;0;0;10,48143767;10,48143767
09.07.2017 20:45;0,050271528;0;0;0;0;0;0;0;0;0;0;10,48143767;10,48143767
09.07.2017 21:00;0,050271528;0;0;0;0;0;0;0;0;0;0;10,48143767;10,48143767
09.07.2017 21:15;0,050271528;0;0;0;0;0;0;0;0;0;0;4,952866242;4,952866242
09.07.2017 21:30;0,050271528;0;0;0;0;0;0;0;0;0;0;4,952866242;4,952866242
09.07.2017 21:45;0,050271528;0;0;0;0;0;0;0;0;0;0;4,952866242;4,952866242
09.07.2017 22:00;0,050271528;0;0;0;0;0;0;0;0;0;0;4,952866242;4,952866242
09.07.2017 22:15;0,050271528;0;0;0;0;0;0;0;0;0;0;4,952866242;4,952866242
09.07.2017 22:30;0,050271528;0;0;0;0;0;0;0;0;0;0;4,952866242;4,952866242
09.07.2017 22:45;0,050271528;0;0;0;0;0;0;0;0;0;0;4,952866242;4,952866242
09.07.2017 23:00;0,050271528;0;0;0;0;0;0;0;0;0;0;4,952866242;4,952866242
09.07.2017 23:15;0,050271528;0;0;0;0;0;0;0;0;0;0;4,952866242;4,952866242
09.07.2017 23:30;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
09.07.2017 23:45;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
10.07.2017 00:00;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
10.07.2017 00:15;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
10.07.2017 00:30;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
10.07.2017 00:45;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
10.07.2017 01:00;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
10.07.2017 01:15;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
10.07.2017 01:30;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
10.07.2017 01:45;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
10.07.2017 02:00;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
10.07.2017 02:15;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
10.07.2017 02:30;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
10.07.2017 02:45;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
10.07.2017 03:00;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
10.07.2017 03:15;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
10.07.2017 03:30;0,050271528;0;0;0;0;0;0;7,752147239;0;7,752147239;0;0;0
10.07.2017 03:45;0,050271528;0;0;0;0;0;0;7,752147239;0;7,752147239;0;0;0
10.07.2017 04:00;0,050271528;0;0;0;0;0;0;7,752147239;0;7,752147239;0;7,52516129;7,52516129
10.07.2017 04:15;0,050271528;0;0;0;0;0;0;7,752147239;0;7,752147239;0;7,52516129;7,52516129
10.07.2017 04:30;0,050271528;0;0;7,88342246;0;7,88342246;0;7,752147239;0;7,752147239;0;7,52516129;7,52516129
10.07.2017 04:45;0,050271528;0;0;7,88342246;0;7,88342246;0;7,752147239;0;7,752147239;0;7,52516129;7,52516129
10.07.2017 05:00;0,050271528;0;0;7,88342246;0;7,88342246;0;7,752147239;0;7,752147239;0;7,52516129;7,52516129
10.07.2017 05:15;0,050271528;0;0;7,88342246;0;7,88342246;0;15,127757;7,375609756;7,752147239;0;7,52516129;7,52516129
10.07.2017 05:30;0,050271528;0;0;7,88342246;0;7,88342246;0;15,127757;7,375609756;7,752147239;0;7,52516129;7,52516129
10.07.2017 05:45;0,050271528;0;0;7,88342246;0;7,88342246;0;15,127757;7,375609756;7,752147239;0;7,52516129;7,52516129
10.07.2017 06:00;0,050271528;0;0;7,88342246;0;7,88342246;0;15,127757;7,375609756;7,752147239;0;7,52516129;7,52516129
10.07.2017 06:15;0,050271528;0;0;13,37267866;0;7,88342246;5,489256198;15,127757;7,375609756;7,752147239;0;7,52516129;7,52516129
10.07.2017 06:30;0,050271528;17,63402787;0;13,37267866;0;7,88342246;5,489256198;7,375609756;7,375609756;0;0;7,52516129;7,52516129
10.07.2017 06:45;0,050271528;17,63402787;0;13,37267866;0;7,88342246;5,489256198;7,375609756;7,375609756;0;0;0;0
10.07.2017 07:00;0,050271528;17,63402787;0;20,73631502;0;15,24705882;5,489256198;7,375609756;7,375609756;0;0;0;0
10.07.2017 07:15;0,050271528;17,63402787;0;23,16328132;0;17,67402512;5,489256198;7,375609756;7,375609756;0;0;0;0
10.07.2017 07:30;0,050271528;17,63402787;0;23,16328132;0;17,67402512;5,489256198;7,375609756;7,375609756;0;0;0;0
10.07.2017 07:45;0,050271528;17,63402787;0;23,16328132;0;17,67402512;5,489256198;0;0;0;0;0;0
10.07.2017 08:00;0,050271528;17,63402787;0;15,27985885;0;9,790602656;5,489256198;0;0;0;0;0;0
10.07.2017 08:15;0,050271528;17,63402787;0;15,27985885;0;9,790602656;5,489256198;0;0;0;0;0;0
10.07.2017 08:30;0,050271528;17,63402787;0;15,27985885;0;9,790602656;5,489256198;0;0;0;0;0;0
10.07.2017 08:45;0,050271528;5,557664234;0;15,27985885;0;9,790602656;5,489256198;0;0;0;0;0;0
10.07.2017 09:00;0,050271528;5,557664234;0;15,27985885;0;9,790602656;5,489256198;0;0;0;0;0;0
10.07.2017 09:15;0,050271528;5,557664234;0;15,27985885;0;9,790602656;5,489256198;0;0;0;0;0;0
10.07.2017 09:30;0,050271528;5,557664234;0;15,27985885;0;9,790602656;5,489256198;0;0;0;0;0;0
10.07.2017 09:45;0,050271528;5,557664234;0;15,27985885;0;9,790602656;5,489256198;0;0;0;0;0;0
10.07.2017 10:00;0,050271528;5,557664234;0;15,27985885;0;9,790602656;5,489256198;0;0;0;0;0;0
10.07.2017 10:15;0,050271528;5,557664234;0;7,91622249;0;2,426966292;5,489256198;0;0;0;0;0;0
10.07.2017 10:30;0,050271528;5,557664234;0;2,426966292;0;2,426966292;0;0;0;0;0;0;0
10.07.2017 10:45;0,050271528;5,557664234;0;2,426966292;0;2,426966292;0;0;0;0;0;0;0
10.07.2017 11:00;0,050271528;5,557664234;0;2,426966292;0;2,426966292;0;0;0;0;0;0;0
10.07.2017 11:15;0,050271528;0;0;2,426966292;0;2,426966292;0;0;0;0;0;0;0
10.07.2017 11:30;0,050271528;0;0;2,426966292;0;2,426966292;0;0;0;0;0;0;0
10.07.2017 11:45;0,050271528;0;0;2,426966292;0;2,426966292;0;0;0;0;0;0;0
10.07.2017 12:00;4,370271528;0;0;0;0;0;0;0;0;0;0;0;0
10.07.2017 12:15;4,370271528;0;0;0;0;0;0;8,1;8,1;0;0;0;0
10.07.2017 12:30;8,182036234;0;0;0;0;0;0;8,1;8,1;0;0;0;0
10.07.2017 12:45;8,182036234;0;0;0;0;0;0;8,1;8,1;0;0;0;0
10.07.2017 13:00;4,370271528;0;0;0;0;0;0;8,1;8,1;0;0;0;0
10.07.2017 13:15;14,91876468;0;0;0;0;0;0;8,1;8,1;0;0;0;0
10.07.2017 13:30;14,91876468;0;0;0;0;0;0;8,1;8,1;0;0;0;0
10.07.2017 13:45;14,91876468;0;0;0;0;0;0;11,09189189;8,1;0;2,991891892;0;0
10.07.2017 14:00;14,91876468;0;0;0;0;0;0;11,09189189;8,1;0;2,991891892;0;0
10.07.2017 14:15;14,91876468;0;0;0;0;0;0;11,09189189;8,1;0;2,991891892;0;0
10.07.2017 14:30;14,91876468;0;0;0;0;0;0;11,09189189;8,1;0;2,991891892;0;0
10.07.2017 14:45;0,050271528;0;0;0;0;0;0;11,09189189;8,1;0;2,991891892;0;0
10.07.2017 15:00;0,050271528;0;0;0;0;0;0;11,09189189;8,1;0;2,991891892;3,669902913;3,669902913
10.07.2017 15:15;0,050271528;0;0;0;0;0;0;2,991891892;0;0;2,991891892;3,669902913;3,669902913
10.07.2017 15:30;0,050271528;0;0;0;0;0;0;2,991891892;0;0;2,991891892;3,669902913;3,669902913
10.07.2017 15:45;0,050271528;0;0;0;0;0;0;2,991891892;0;0;2,991891892;3,669902913;3,669902913
10.07.2017 16:00;0,050271528;0;0;0;0;0;0;2,991891892;0;0;2,991891892;3,669902913;3,669902913
10.07.2017 16:15;0,050271528;0;0;0;0;0;0;2,991891892;0;0;2,991891892;3,669902913;3,669902913
10.07.2017 16:30;0,050271528;0;0;0;0;0;0;2,991891892;0;0;2,991891892;3,669902913;3,669902913
10.07.2017 16:45;0,050271528;0;0;0;0;0;0;2,991891892;0;0;2,991891892;3,669902913;3,669902913
10.07.2017 17:00;0,050271528;0;0;0;0;0;0;2,991891892;0;0;2,991891892;3,669902913;3,669902913
10.07.2017 17:15;0,050271528;0;0;0;0;0;0;2,991891892;0;0;2,991891892;3,669902913;3,669902913
10.07.2017 17:30;0,050271528;0;0;0;0;0;0;2,991891892;0;0;2,991891892;3,669902913;3,669902913
10.07.2017 17:45;0,050271528;0;0;0;0;0;0;2,991891892;0;0;2,991891892;3,669902913;3,669902913
10.07.2017 18:00;0,050271528;0;0;0;0;0;0;2,991891892;0;0;2,991891892;3,669902913;3,669902913
10.07.2017 18:15;0,050271528;0;0;0;0;0;0;2,991891892;0;0;2,991891892;3,669902913;3,669902913
10.07.2017 18:30;0,050271528;0;0;0;0;0;0;2,991891892;0;0;2,991891892;3,669902913;3,669902913
10.07.2017 18:45;0,050271528;0;0;0;0;0;0;2,991891892;0;0;2,991891892;3,669902913;3,669902913
10.07.2017 19:00;0,050271528;0;0;0;0;0;0;2,991891892;0;0;2,991891892;3,669902913;3,669902913
10.07.2017 19:15;0,050271528;0;0;0;0;0;0;2,991891892;0;0;2,991891892;3,669902913;3,669902913
10.07.2017 19:30;0,050271528;0;0;0;0;0;0;2,991891892;0;0;2,991891892;3,669902913;3,669902913
10.07.2017 19:45;0,050271528;0;0;0;0;0;0;2,991891892;0;0;2,991891892;3,669902913;3,669902913
10.07.2017 20:00;0,050271528;0;0;0;0;0;0;2,991891892;0;0;2,991891892;3,669902913;3,669902913
10.07.2017 20:15;0,050271528;0;0;0;0;0;0;2,991891892;0;0;2,991891892;0;0
10.07.2017 20:30;0,050271528;0;0;0;0;0;0;2,991891892;0;0;2,991891892;0;0
10.07.2017 20:45;0,050271528;0;0;0;0;0;0;2,991891892;0;0;2,991891892;0;0
10.07.2017 21:00;0,050271528;0;0;0;0;0;0;2,991891892;0;0;2,991891892;0;0
10.07.2017 21:15;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
10.07.2017 21:30;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
10.07.2017 21:45;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
10.07.2017 22:00;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
10.07.2017 22:15;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
10.07.2017 22:30;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
10.07.2017 22:45;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
10.07.2017 23:00;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
10.07.2017 23:15;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
10.07.2017 23:30;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
10.07.2017 23:45;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
11.07.2017 00:00;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
11.07.2017 00:15;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
11.07.2017 00:30;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
11.07.2017 00:45;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
11.07.2017 01:00;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
11.07.2017 01:15;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
11.07.2017 01:30;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
11.07.2017 01:45;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
11.07.2017 02:00;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
11.07.2017 02:15;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
11.07.2017 02:30;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
11.07.2017 02:45;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
11.07.2017 03:00;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
11.07.2017 03:15;0,050271528;0;0;0;0;0;0;0;0;0;0;0;0
11.07.2017 03:30;0,050271528;0;0;0,572869565;0,572869565;0;0;7,513043478;0;0;7,513043478;0;0
11.07.2017 03:45;2,799140307;0;0;0,572869565;0,572869565;0;0;7,513043478;0;0;7,513043478;0;0
